Timestamp, LinkStatus, FirmwareVersion, Profile, Upstream, Downstream, SNR1, SNR2
1594862628, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862638, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862648, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594862658, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862669, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862679, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594862689, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862699, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862709, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594862719, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862729, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594862739, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862750, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862760, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862770, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862780, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862790, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594862800, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862810, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862821, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862831, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862841, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862851, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862861, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594862871, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862881, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862891, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862902, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862912, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862922, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862932, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862942, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594862952, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594862962, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862973, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862983, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594862993, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863003, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863013, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863023, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863033, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863043, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863054, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863064, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863074, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863084, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863094, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863104, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863114, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863124, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863135, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863145, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594863155, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863165, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863175, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863185, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863195, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863206, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594863216, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863226, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863236, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863246, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863256, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863266, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863276, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863287, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863297, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863307, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863317, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863327, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863337, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863347, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863357, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594863368, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863378, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863388, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863398, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594863408, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863418, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863428, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863439, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863449, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863459, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863469, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863479, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863489, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863499, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863509, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863520, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863530, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863540, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863550, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 15, 18
1594863560, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863570, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863580, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863591, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863601, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863611, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863621, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863631, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594863641, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863651, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863661, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863672, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863682, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863692, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863702, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863712, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863722, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594863732, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863742, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863753, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863763, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863773, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863783, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863793, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863803, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863814, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863824, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863834, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863844, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863854, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863864, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863874, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594863885, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863895, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863905, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863915, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863925, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594863935, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594863945, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863955, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594863966, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863976, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863986, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594863996, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864006, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864016, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 11, 18
1594864026, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864036, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864047, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864057, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864067, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594864077, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594864087, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864097, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864107, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864118, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864128, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864138, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594864148, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864158, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594864168, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864178, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864188, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594864199, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864209, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864219, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864229, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864239, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864249, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594864259, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864270, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864280, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594864290, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864300, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864310, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864320, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594864330, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864340, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864351, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594864361, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864371, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864381, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864391, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864401, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864411, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864421, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864432, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864442, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864452, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594864462, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864472, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864482, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864492, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864503, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594864513, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864523, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864533, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594864543, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864553, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864563, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864573, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864584, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864594, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864604, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864614, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864624, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864634, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864644, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864654, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864665, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864675, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594864685, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594864695, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864705, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864715, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864725, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864736, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864746, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864756, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864766, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594864776, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864786, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864796, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864806, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864817, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864827, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864837, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864847, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594864857, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864867, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864877, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864887, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864898, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864908, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864918, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864928, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864938, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864948, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864958, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594864969, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864979, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864989, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594864999, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865009, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865019, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865029, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865039, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865050, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865060, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865070, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865080, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865090, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865100, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865110, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594865120, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865131, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865141, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594865151, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865161, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865171, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865181, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865191, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865202, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865212, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865222, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865232, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865242, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865252, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865262, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865272, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865283, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 17, 18
1594865293, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865303, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865313, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865323, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865333, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865343, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865353, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865364, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865374, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865384, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865394, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865404, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865414, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865424, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 18, 18
1594865435, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865445, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865455, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 19, 18
1594865465, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865475, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865485, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865495, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865505, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865516, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865526, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865536, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865546, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865556, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865566, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865576, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865586, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865597, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865607, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865617, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865627, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865637, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865647, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865657, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865668, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865678, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 20, 18
1594865688, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865698, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865708, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865718, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
1594865728, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865738, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865749, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 22, 18
1594865759, SHOWTIME, 05-07-06-0D-01-07, 17A, 7200, 19998, 21, 18
