Unixtime, RawVoltage, boardtemp, Lat, Long, Alt, Speed, Course, Satelites, SecondsToFix, hAccuracy, vAccuracy, DateTime, CalcVoltage, CalcLat, CalcLong,
1604439608, 107, 22, 513868305, -4081311, -7, 8, 202, 6, 1, 22922, 33277, 2020-11-03 21:40:08, 3.6294117647058823, 51.3868305, -0.4081311, 
1604439668, 107, 21, 513868323, -4079610, 15, 0, 20, 6, 1, 17321, 26979, 2020-11-03 21:41:08, 3.6294117647058823, 51.3868323, -0.407961, 
1604439728, 107, 22, 513868757, -4080862, 8, 6, 198, 6, 1, 21619, 23534, 2020-11-03 21:42:08, 3.6294117647058823, 51.3868757, -0.4080862, 
1604439788, 107, 21, 513868157, -4081679, -1, 1, 58, 6, 1, 21289, 18978, 2020-11-03 21:43:08, 3.6294117647058823, 51.3868157, -0.4081679, 
1604439848, 107, 21, 513868562, -4079831, 13, 12, 201, 6, 1, 20770, 21187, 2020-11-03 21:44:08, 3.6294117647058823, 51.3868562, -0.4079831, 
1604439908, 107, 21, 513868791, -4081145, 18, 7, 207, 5, 1, 27395, 24804, 2020-11-03 21:45:08, 3.6294117647058823, 51.3868791, -0.4081145, 
1604439968, 107, 21, 513868361, -4080508, 14, 12, 20, 4, 1, 28314, 30446, 2020-11-03 21:46:08, 3.6294117647058823, 51.3868361, -0.4080508, 
1604440028, 107, 21, 513867440, -4081415, -1, 0, 0, 6, 1, 23041, 21220, 2020-11-03 21:47:08, 3.6294117647058823, 51.386744, -0.4081415, 
1604440088, 107, 21, 513868817, -4080111, 18, 5, 0, 5, 1, 23058, 25421, 2020-11-03 21:48:08, 3.6294117647058823, 51.3868817, -0.4080111, 
1604440148, 107, 21, 513868863, -4075293, 28, 6, 0, 5, 1, 49586, 42759, 2020-11-03 21:49:08, 3.6294117647058823, 51.3868863, -0.4075293, 
1604440208, 107, 21, 513868825, -4080509, -2, 7, 0, 6, 1, 29089, 37907, 2020-11-03 21:50:08, 3.6294117647058823, 51.3868825, -0.4080509, 
1604440268, 107, 21, 513869241, -4081483, 9, 12, 254, 5, 1, 22262, 43621, 2020-11-03 21:51:08, 3.6294117647058823, 51.3869241, -0.4081483, 
1604440328, 107, 21, 513867376, -4081608, -4, 4, 0, 4, 1, 54379, 60541, 2020-11-03 21:52:08, 3.6294117647058823, 51.3867376, -0.4081608, 
1604440388, 107, 21, 513867721, -4080260, -4, 9, 0, 5, 1, 54425, 59535, 2020-11-03 21:53:08, 3.6294117647058823, 51.3867721, -0.408026, 
1604440448, 106, 21, 513869899, -4083051, 10, 5, 254, 5, 1, 44672, 70618, 2020-11-03 21:54:08, 3.623529411764706, 51.3869899, -0.4083051, 
1604440508, 107, 21, 513868720, -4081416, -6, 12, 250, 6, 1, 20578, 41273, 2020-11-03 21:55:08, 3.6294117647058823, 51.386872, -0.4081416, 
1604440568, 107, 21, 513868692, -4081792, -31, 4, 19, 5, 1, 23874, 51232, 2020-11-03 21:56:08, 3.6294117647058823, 51.3868692, -0.4081792, 
1604440628, 106, 21, 513869260, -4081564, 0, 7, 216, 6, 1, 23762, 46528, 2020-11-03 21:57:08, 3.623529411764706, 51.386926, -0.4081564, 
1604440688, 107, 21, 513869106, -4081066, 20, 10, 252, 5, 1, 24870, 49824, 2020-11-03 21:58:08, 3.6294117647058823, 51.3869106, -0.4081066, 
1604440748, 107, 21, 513868861, -4081426, -2, 10, 16, 6, 1, 26552, 34895, 2020-11-03 21:59:08, 3.6294117647058823, 51.3868861, -0.4081426, 
1604440808, 106, 21, 513868497, -4081412, 13, 10, 0, 6, 1, 36924, 40058, 2020-11-03 22:00:08, 3.623529411764706, 51.3868497, -0.4081412, 
1604440868, 107, 22, 513869343, -4081783, -7, 10, 254, 6, 1, 31594, 43167, 2020-11-03 22:01:08, 3.6294117647058823, 51.3869343, -0.4081783, 
1604440928, 106, 21, 513869798, -4082977, 12, 9, 4, 6, 1, 44927, 51297, 2020-11-03 22:02:08, 3.623529411764706, 51.3869798, -0.4082977, 
1604440988, 107, 21, 513869205, -4082170, 9, 14, 249, 6, 1, 43730, 46459, 2020-11-03 22:03:08, 3.6294117647058823, 51.3869205, -0.408217, 
1604441048, 107, 21, 513868390, -4081217, 4, 2, 2, 5, 1, 34064, 33243, 2020-11-03 22:04:08, 3.6294117647058823, 51.386839, -0.4081217, 
1604441108, 106, 21, 513868468, -4080650, 8, 9, 235, 6, 1, 34967, 42721, 2020-11-03 22:05:08, 3.623529411764706, 51.3868468, -0.408065, 
1604441168, 107, 21, 513869006, -4082365, -7, 15, 238, 6, 1, 32617, 40360, 2020-11-03 22:06:08, 3.6294117647058823, 51.3869006, -0.4082365, 
1604441228, 106, 21, 513868954, -4082818, 0, 10, 245, 6, 1, 30228, 29737, 2020-11-03 22:07:08, 3.623529411764706, 51.3868954, -0.4082818, 
1604441288, 107, 21, 513869464, -4082483, 5, 2, 250, 6, 1, 21621, 24578, 2020-11-03 22:08:08, 3.6294117647058823, 51.3869464, -0.4082483, 
1604441348, 107, 21, 513868186, -4081054, 19, 10, 243, 5, 1, 26647, 37749, 2020-11-03 22:09:08, 3.6294117647058823, 51.3868186, -0.4081054, 
1604441408, 107, 21, 513868683, -4081697, 12, 3, 2, 6, 1, 35484, 47484, 2020-11-03 22:10:08, 3.6294117647058823, 51.3868683, -0.4081697, 
1604441468, 106, 21, 513867409, -4080263, 20, 2, 252, 6, 1, 34721, 47097, 2020-11-03 22:11:08, 3.623529411764706, 51.3867409, -0.4080263, 
1604441529, 107, 21, 513868899, -4081393, -2, 0, 6, 6, 2, 36647, 59966, 2020-11-03 22:12:09, 3.6294117647058823, 51.3868899, -0.4081393, 
1604441588, 106, 21, 513869141, -4082347, 1, 1, 255, 5, 1, 27322, 46976, 2020-11-03 22:13:08, 3.623529411764706, 51.3869141, -0.4082347, 
1604441648, 106, 21, 513868777, -4079980, -3, 7, 250, 6, 1, 28883, 41094, 2020-11-03 22:14:08, 3.623529411764706, 51.3868777, -0.407998, 
1604441708, 107, 21, 513867939, -4079838, 4, 3, 247, 5, 1, 34572, 41464, 2020-11-03 22:15:08, 3.6294117647058823, 51.3867939, -0.4079838, 
1604441768, 106, 21, 513868516, -4081004, 18, 1, 248, 6, 1, 35324, 46018, 2020-11-03 22:16:08, 3.623529411764706, 51.3868516, -0.4081004, 
1604441828, 107, 21, 513868748, -4080893, 8, 5, 250, 5, 1, 36716, 42666, 2020-11-03 22:17:08, 3.6294117647058823, 51.3868748, -0.4080893, 
1604441888, 107, 21, 513867672, -4080914, 21, 5, 250, 6, 1, 31942, 33693, 2020-11-03 22:18:08, 3.6294117647058823, 51.3867672, -0.4080914, 
1604441948, 106, 21, 513867893, -4081044, 5, 0, 249, 6, 1, 26433, 24821, 2020-11-03 22:19:08, 3.623529411764706, 51.3867893, -0.4081044, 
1604442008, 106, 21, 513867450, -4080182, 17, 7, 42, 6, 1, 28282, 28459, 2020-11-03 22:20:08, 3.623529411764706, 51.386745, -0.4080182, 
1604442070, 106, 21, 513869507, -4080796, 19, 1, 254, 5, 3, 45067, 32404, 2020-11-03 22:21:10, 3.623529411764706, 51.3869507, -0.4080796, 
1604442128, 106, 21, 513868277, -4080370, 5, 10, 46, 5, 1, 48212, 32428, 2020-11-03 22:22:08, 3.623529411764706, 51.3868277, -0.408037, 
1604442188, 107, 21, 513865983, -4079107, 12, 14, 247, 5, 1, 60860, 34767, 2020-11-03 22:23:08, 3.6294117647058823, 51.3865983, -0.4079107, 
1604442248, 106, 21, 513867057, -4079777, 0, 4, 246, 5, 1, 41418, 28685, 2020-11-03 22:24:08, 3.623529411764706, 51.3867057, -0.4079777, 
1604442308, 107, 21, 513866838, -4079814, 11, 12, 247, 5, 1, 44083, 45172, 2020-11-03 22:25:08, 3.6294117647058823, 51.3866838, -0.4079814, 
1604442368, 107, 21, 513867968, -4079679, 22, 5, 250, 5, 1, 64655, 43482, 2020-11-03 22:26:08, 3.6294117647058823, 51.3867968, -0.4079679, 
1604442428, 106, 21, 513871450, -4081640, 8, 8, 25, 5, 1, 40286, 29789, 2020-11-03 22:27:08, 3.623529411764706, 51.387145, -0.408164, 
1604442488, 106, 21, 513869041, -4081099, 6, 6, 9, 4, 1, 78739, 40371, 2020-11-03 22:28:08, 3.623529411764706, 51.3869041, -0.4081099, 
1604442551, 106, 21, 513869590, -4080848, 0, 6, 0, 4, 4, 85792, 49359, 2020-11-03 22:29:11, 3.623529411764706, 51.386959, -0.4080848, 
1604442611, 107, 21, 513867238, -4079350, 27, 9, 224, 4, 4, 79639, 55334, 2020-11-03 22:30:11, 3.6294117647058823, 51.3867238, -0.407935, 
1604442670, 107, 21, 513869850, -4082016, -14, 5, 240, 4, 3, 81119, 51279, 2020-11-03 22:31:10, 3.6294117647058823, 51.386985, -0.4082016, 
1604442733, 106, 21, 513869308, -4081204, -40, 4, 223, 4, 6, 81696, 47897, 2020-11-03 22:32:13, 3.623529411764706, 51.3869308, -0.4081204, 
1604442791, 106, 21, 513866751, -4079968, -49, 2, 212, 4, 4, 76321, 54658, 2020-11-03 22:33:11, 3.623529411764706, 51.3866751, -0.4079968, 
1604442852, 106, 21, 513871084, -4081490, -15, 12, 235, 4, 5, 89347, 44735, 2020-11-03 22:34:12, 3.623529411764706, 51.3871084, -0.408149, 
1604442936, 106, 21, 513863797, -4076305, -25, 20, 242, 4, 29, 68999, 60535, 2020-11-03 22:35:36, 3.623529411764706, 51.3863797, -0.4076305, 
1604442975, 106, 22, 513868876, -4080295, -20, 30, 251, 4, 8, 93626, 28627, 2020-11-03 22:36:15, 3.623529411764706, 51.3868876, -0.4080295, 
1604443032, 106, 21, 513867537, -4078662, -10, 9, 8, 5, 5, 76381, 44731, 2020-11-03 22:37:12, 3.623529411764706, 51.3867537, -0.4078662, 
1604443098, 106, 21, 513871481, -4084294, -11, 24, 252, 4, 11, 91706, 33869, 2020-11-03 22:38:18, 3.623529411764706, 51.3871481, -0.4084294, 
1604443176, 106, 22, 513870670, -4082874, 13, 0, 242, 4, 29, 78001, 35349, 2020-11-03 22:39:36, 3.623529411764706, 51.387067, -0.4082874, 
1604443208, 106, 22, 513873738, -4086340, 18, 18, 34, 5, 1, 78935, 40574, 2020-11-03 22:40:08, 3.623529411764706, 51.3873738, -0.408634, 
1604443268, 106, 21, 513874331, -4086600, 3, 34, 250, 4, 1, 94099, 33801, 2020-11-03 22:41:08, 3.623529411764706, 51.3874331, -0.40866, 
1604443333, 106, 21, 513870687, -4082346, 8, 23, 249, 4, 6, 97169, 21614, 2020-11-03 22:42:13, 3.623529411764706, 51.3870687, -0.4082346, 
1604443388, 106, 21, 513873157, -4085806, 21, 22, 0, 5, 1, 90032, 35607, 2020-11-03 22:43:08, 3.623529411764706, 51.3873157, -0.4085806, 
1604443474, 106, 21, 513870322, -4080834, 28, 0, 237, 4, 27, 68749, 59070, 2020-11-03 22:44:34, 3.623529411764706, 51.3870322, -0.4080834, 
1604443509, 106, 21, 513871623, -4082654, 27, 10, 7, 5, 2, 60554, 47933, 2020-11-03 22:45:09, 3.623529411764706, 51.3871623, -0.4082654, 
1604443580, 106, 22, 513875684, -4084198, 56, 16, 1, 6, 13, 71109, 28675, 2020-11-03 22:46:20, 3.623529411764706, 51.3875684, -0.4084198, 
1604443628, 106, 21, 513874185, -4082880, 62, 5, 203, 5, 1, 61789, 49289, 2020-11-03 22:47:08, 3.623529411764706, 51.3874185, -0.408288, 
1604443688, 106, 21, 513871824, -4082307, 43, 10, 7, 5, 1, 47274, 33153, 2020-11-03 22:48:08, 3.623529411764706, 51.3871824, -0.4082307, 
1604443748, 106, 21, 513870566, -4082313, 36, 6, 1, 4, 1, 58721, 41646, 2020-11-03 22:49:08, 3.623529411764706, 51.3870566, -0.4082313, 
1604443808, 106, 21, 513868737, -4080888, 4, 12, 4, 4, 1, 50292, 39419, 2020-11-03 22:50:08, 3.623529411764706, 51.3868737, -0.4080888, 
1604443868, 106, 21, 513871399, -4082482, 40, 23, 5, 6, 1, 31764, 34024, 2020-11-03 22:51:08, 3.623529411764706, 51.3871399, -0.4082482, 
1604443932, 106, 21, 513869964, -4081368, 23, 28, 5, 5, 5, 74907, 66161, 2020-11-03 22:52:12, 3.623529411764706, 51.3869964, -0.4081368, 
1604443988, 106, 21, 513870196, -4082001, 24, 6, 4, 6, 1, 46074, 48129, 2020-11-03 22:53:08, 3.623529411764706, 51.3870196, -0.4082001, 
1604444049, 106, 21, 513866955, -4079248, -1, 4, 251, 6, 2, 66671, 57103, 2020-11-03 22:54:09, 3.623529411764706, 51.3866955, -0.4079248, 
1604444108, 106, 20, 513867622, -4080101, -3, 7, 12, 5, 1, 38784, 34900, 2020-11-03 22:55:08, 3.623529411764706, 51.3867622, -0.4080101, 
1604444168, 106, 20, 513867948, -4080126, -4, 2, 244, 6, 1, 33620, 39356, 2020-11-03 22:56:08, 3.623529411764706, 51.3867948, -0.4080126, 
1604444228, 106, 21, 513868325, -4081169, 31, 10, 233, 4, 1, 34863, 56171, 2020-11-03 22:57:08, 3.623529411764706, 51.3868325, -0.4081169, 
1604444288, 106, 21, 513868146, -4080388, 10, 0, 0, 6, 1, 18241, 35718, 2020-11-03 22:58:08, 3.623529411764706, 51.3868146, -0.4080388, 
1604444348, 106, 20, 513867997, -4080767, 9, 0, 247, 6, 1, 23605, 35355, 2020-11-03 22:59:08, 3.623529411764706, 51.3867997, -0.4080767, 
1604444408, 106, 21, 513867801, -4079537, -12, 2, 235, 5, 1, 30062, 51208, 2020-11-03 23:00:08, 3.623529411764706, 51.3867801, -0.4079537, 
1604444468, 106, 21, 513868259, -4080730, -3, 3, 4, 5, 1, 32141, 51104, 2020-11-03 23:01:08, 3.623529411764706, 51.3868259, -0.408073, 
1604444528, 106, 21, 513870114, -4084231, 30, 3, 241, 5, 1, 39877, 54068, 2020-11-03 23:02:08, 3.623529411764706, 51.3870114, -0.4084231, 
1604444588, 106, 21, 513866981, -4078973, -27, 8, 245, 5, 1, 42303, 41419, 2020-11-03 23:03:08, 3.623529411764706, 51.3866981, -0.4078973, 
1604444648, 106, 21, 513868363, -4080827, 9, 13, 7, 6, 1, 29239, 36536, 2020-11-03 23:04:08, 3.623529411764706, 51.3868363, -0.4080827, 
1604444708, 106, 20, 513869064, -4080808, 12, 7, 1, 6, 1, 25848, 32328, 2020-11-03 23:05:08, 3.623529411764706, 51.3869064, -0.4080808, 
1604444768, 106, 21, 513868925, -4080683, 18, 15, 3, 4, 1, 27936, 33209, 2020-11-03 23:06:08, 3.623529411764706, 51.3868925, -0.4080683, 
1604444828, 106, 21, 513867123, -4080108, 2, 13, 6, 4, 1, 37704, 48856, 2020-11-03 23:07:08, 3.623529411764706, 51.3867123, -0.4080108, 
1604444888, 106, 21, 513868438, -4079414, 4, 11, 0, 5, 1, 31391, 41088, 2020-11-03 23:08:08, 3.623529411764706, 51.3868438, -0.4079414, 
1604444948, 106, 21, 513869187, -4080898, 28, 3, 15, 6, 1, 25894, 36550, 2020-11-03 23:09:08, 3.623529411764706, 51.3869187, -0.4080898, 
1604445008, 106, 20, 513867693, -4080622, 3, 13, 6, 6, 1, 28953, 40007, 2020-11-03 23:10:08, 3.623529411764706, 51.3867693, -0.4080622, 
1604445068, 106, 20, 513868398, -4080482, -1, 9, 5, 6, 1, 25860, 35805, 2020-11-03 23:11:08, 3.623529411764706, 51.3868398, -0.4080482, 
1604445128, 106, 21, 513868339, -4080757, -2, 14, 6, 6, 1, 22326, 33469, 2020-11-03 23:12:08, 3.623529411764706, 51.3868339, -0.4080757, 
1604445188, 106, 20, 513868196, -4079886, 13, 9, 12, 6, 1, 24434, 38795, 2020-11-03 23:13:08, 3.623529411764706, 51.3868196, -0.4079886, 
1604445248, 106, 20, 513868667, -4080720, 6, 11, 20, 6, 1, 26626, 39991, 2020-11-03 23:14:08, 3.623529411764706, 51.3868667, -0.408072, 
1604445308, 105, 21, 513868366, -4080829, -35, 4, 16, 6, 1, 23031, 46387, 2020-11-03 23:15:08, 3.6176470588235294, 51.3868366, -0.4080829, 
1604445398, 106, 21, 513867826, -4078840, 44, 1, 238, 5, 31, 18546, 85835, 2020-11-03 23:16:38, 3.623529411764706, 51.3867826, -0.407884, 
1604445428, 105, 21, 513868850, -4080117, 0, 7, 241, 6, 1, 39113, 52031, 2020-11-03 23:17:08, 3.6176470588235294, 51.386885, -0.4080117, 
1604445488, 106, 21, 513868833, -4079282, 23, 9, 11, 6, 1, 32315, 38759, 2020-11-03 23:18:08, 3.623529411764706, 51.3868833, -0.4079282, 
1604445548, 106, 21, 513871033, -4079297, 54, 13, 3, 5, 1, 35964, 48613, 2020-11-03 23:19:08, 3.623529411764706, 51.3871033, -0.4079297, 
1604445608, 105, 21, 513870141, -4081016, 22, 16, 5, 5, 1, 31063, 39315, 2020-11-03 23:20:08, 3.6176470588235294, 51.3870141, -0.4081016, 
1604445668, 105, 21, 513870297, -4081133, 17, 13, 5, 5, 1, 32246, 48098, 2020-11-03 23:21:08, 3.6176470588235294, 51.3870297, -0.4081133, 
1604445728, 105, 21, 513869748, -4080690, 18, 7, 0, 6, 1, 27241, 40357, 2020-11-03 23:22:08, 3.6176470588235294, 51.3869748, -0.408069, 
1604445788, 106, 21, 513869611, -4081495, 21, 15, 4, 5, 1, 28242, 49586, 2020-11-03 23:23:08, 3.623529411764706, 51.3869611, -0.4081495, 
1604445848, 106, 21, 513869984, -4081443, 11, 18, 6, 5, 1, 28548, 48633, 2020-11-03 23:24:08, 3.623529411764706, 51.3869984, -0.4081443, 
1604445908, 106, 20, 513869414, -4081084, -4, 14, 3, 5, 1, 24669, 48699, 2020-11-03 23:25:08, 3.623529411764706, 51.3869414, -0.4081084, 
1604445972, 105, 21, 513869038, -4081379, -1, 3, 47, 4, 5, 44828, 74393, 2020-11-03 23:26:12, 3.6176470588235294, 51.3869038, -0.4081379, 
1604446028, 106, 21, 513869106, -4081549, -7, 4, 211, 4, 1, 31305, 54440, 2020-11-03 23:27:08, 3.623529411764706, 51.3869106, -0.4081549, 
1604446088, 106, 20, 513869029, -4080460, 18, 3, 45, 4, 1, 36199, 79677, 2020-11-03 23:28:08, 3.623529411764706, 51.3869029, -0.408046, 
1604446148, 106, 21, 513869427, -4080651, 20, 3, 17, 5, 1, 24512, 40347, 2020-11-03 23:29:08, 3.623529411764706, 51.3869427, -0.4080651, 
1604446208, 106, 20, 513870015, -4081018, 16, 15, 11, 5, 1, 29432, 41001, 2020-11-03 23:30:08, 3.623529411764706, 51.3870015, -0.4081018, 
1604446268, 105, 20, 513869308, -4081727, 12, 7, 220, 4, 1, 40323, 45899, 2020-11-03 23:31:08, 3.6176470588235294, 51.3869308, -0.4081727, 
1604446354, 106, 21, 513869258, -4079783, -36, 1, 47, 4, 27, 47755, 78506, 2020-11-03 23:32:34, 3.623529411764706, 51.3869258, -0.4079783, 
1604446392, 105, 21, 513869339, -4081675, 1, 11, 14, 4, 5, 48141, 85234, 2020-11-03 23:33:12, 3.6176470588235294, 51.3869339, -0.4081675, 
1604446448, 105, 21, 513868932, -4080709, 10, 0, 1, 4, 1, 24851, 47212, 2020-11-03 23:34:08, 3.6176470588235294, 51.3868932, -0.4080709, 
1604446508, 106, 20, 513869236, -4081082, 8, 11, 15, 5, 1, 22268, 30253, 2020-11-03 23:35:08, 3.623529411764706, 51.3869236, -0.4081082, 
1604446568, 106, 21, 513868843, -4080643, 6, 3, 23, 6, 1, 20652, 30305, 2020-11-03 23:36:08, 3.623529411764706, 51.3868843, -0.4080643, 
1604446628, 105, 21, 513868601, -4081520, 7, 2, 29, 5, 1, 19426, 29458, 2020-11-03 23:37:08, 3.6176470588235294, 51.3868601, -0.408152, 
1604446688, 105, 20, 513869464, -4079304, 0, 5, 21, 5, 1, 18361, 27516, 2020-11-03 23:38:08, 3.6176470588235294, 51.3869464, -0.4079304, 
1604446748, 106, 20, 513868597, -4080383, 15, 1, 24, 6, 1, 15889, 26508, 2020-11-03 23:39:08, 3.623529411764706, 51.3868597, -0.4080383, 
1604446808, 105, 20, 513868694, -4080201, 18, 3, 27, 5, 1, 20413, 29364, 2020-11-03 23:40:08, 3.6176470588235294, 51.3868694, -0.4080201, 
1604446868, 105, 20, 513868385, -4080295, 0, 8, 49, 6, 1, 22887, 29639, 2020-11-03 23:41:08, 3.6176470588235294, 51.3868385, -0.4080295, 
1604446928, 105, 20, 513868786, -4080628, 10, 3, 21, 5, 1, 17786, 27588, 2020-11-03 23:42:08, 3.6176470588235294, 51.3868786, -0.4080628, 
1604446988, 106, 20, 513869083, -4080322, 4, 17, 3, 5, 1, 25266, 32507, 2020-11-03 23:43:08, 3.623529411764706, 51.3869083, -0.4080322, 
1604447048, 105, 20, 513868377, -4080879, -18, 3, 206, 4, 1, 43466, 58924, 2020-11-03 23:44:08, 3.6176470588235294, 51.3868377, -0.4080879, 
1604447108, 105, 20, 513869186, -4080265, 3, 10, 3, 6, 1, 25677, 45139, 2020-11-03 23:45:08, 3.6176470588235294, 51.3869186, -0.4080265, 
1604447168, 105, 21, 513868919, -4080980, 9, 14, 2, 6, 1, 28229, 38410, 2020-11-03 23:46:08, 3.6176470588235294, 51.3868919, -0.408098, 
1604447228, 105, 21, 513868641, -4080837, 2, 13, 2, 5, 1, 34407, 45791, 2020-11-03 23:47:08, 3.6176470588235294, 51.3868641, -0.4080837, 
1604447288, 105, 21, 513867697, -4080181, 12, 0, 48, 5, 1, 31170, 55950, 2020-11-03 23:48:08, 3.6176470588235294, 51.3867697, -0.4080181, 
1604447348, 105, 20, 513868773, -4080681, 11, 4, 15, 6, 1, 28984, 44024, 2020-11-03 23:49:08, 3.6176470588235294, 51.3868773, -0.4080681, 
1604447408, 105, 20, 513869700, -4080040, 34, 9, 57, 5, 1, 29999, 55143, 2020-11-03 23:50:08, 3.6176470588235294, 51.38697, -0.408004, 
1604447468, 105, 20, 513866541, -4080879, -23, 7, 2, 5, 1, 39035, 68015, 2020-11-03 23:51:08, 3.6176470588235294, 51.3866541, -0.4080879, 
1604447528, 105, 20, 513867747, -4080648, -7, 0, 2, 5, 1, 31453, 47406, 2020-11-03 23:52:08, 3.6176470588235294, 51.3867747, -0.4080648, 
1604447588, 105, 21, 513868286, -4080652, 1, 0, 241, 6, 1, 31967, 40986, 2020-11-03 23:53:08, 3.6176470588235294, 51.3868286, -0.4080652, 
1604447648, 105, 21, 513867927, -4080093, -5, 5, 13, 5, 1, 49708, 62217, 2020-11-03 23:54:08, 3.6176470588235294, 51.3867927, -0.4080093, 
1604447708, 105, 20, 513868851, -4080510, 10, 2, 13, 5, 1, 31513, 46313, 2020-11-03 23:55:08, 3.6176470588235294, 51.3868851, -0.408051, 
1604447768, 105, 20, 513868270, -4080670, 8, 8, 14, 5, 1, 39882, 48402, 2020-11-03 23:56:08, 3.6176470588235294, 51.386827, -0.408067, 
1604447828, 105, 20, 513869720, -4080245, 34, 0, 21, 5, 1, 34522, 43500, 2020-11-03 23:57:08, 3.6176470588235294, 51.386972, -0.4080245, 
1604447888, 105, 20, 513868783, -4080433, 9, 0, 226, 5, 1, 29781, 34013, 2020-11-03 23:58:08, 3.6176470588235294, 51.3868783, -0.4080433, 
1604447948, 105, 20, 513868635, -4079930, 31, 3, 15, 5, 1, 42363, 51640, 2020-11-03 23:59:08, 3.6176470588235294, 51.3868635, -0.407993, 
1604448008, 105, 20, 513869326, -4080172, 34, 5, 0, 5, 1, 56849, 73932, 2020-11-04 00:00:08, 3.6176470588235294, 51.3869326, -0.4080172, 
1604448068, 105, 20, 513868038, -4080934, 11, 14, 10, 5, 1, 45512, 56620, 2020-11-04 00:01:08, 3.6176470588235294, 51.3868038, -0.4080934, 
1604448128, 105, 20, 513866791, -4081055, 0, 8, 24, 5, 1, 36363, 43961, 2020-11-04 00:02:08, 3.6176470588235294, 51.3866791, -0.4081055, 
1604448188, 105, 20, 513867627, -4079862, -1, 7, 18, 5, 1, 40035, 49320, 2020-11-04 00:03:08, 3.6176470588235294, 51.3867627, -0.4079862, 
1604448248, 105, 21, 513869825, -4079078, 24, 4, 23, 4, 1, 50941, 39760, 2020-11-04 00:04:08, 3.6176470588235294, 51.3869825, -0.4079078, 
1604448308, 105, 20, 513867987, -4080536, 16, 8, 17, 5, 1, 29715, 29518, 2020-11-04 00:05:08, 3.6176470588235294, 51.3867987, -0.4080536, 
1604448368, 105, 21, 513868108, -4080551, 8, 0, 23, 5, 1, 26897, 27047, 2020-11-04 00:06:08, 3.6176470588235294, 51.3868108, -0.4080551, 
1604448428, 105, 20, 513867355, -4081354, 24, 9, 17, 5, 1, 33014, 27217, 2020-11-04 00:07:08, 3.6176470588235294, 51.3867355, -0.4081354, 
1604448488, 105, 20, 513866830, -4081413, 22, 19, 26, 4, 1, 60847, 35579, 2020-11-04 00:08:08, 3.6176470588235294, 51.386683, -0.4081413, 
1604448548, 105, 20, 513866521, -4080931, 24, 7, 16, 5, 1, 35633, 35249, 2020-11-04 00:09:08, 3.6176470588235294, 51.3866521, -0.4080931, 
1604448608, 105, 20, 513870019, -4078638, 43, 0, 17, 4, 1, 59819, 48839, 2020-11-04 00:10:08, 3.6176470588235294, 51.3870019, -0.4078638, 
1604448668, 105, 20, 513869105, -4079670, 11, 2, 12, 4, 1, 62623, 51454, 2020-11-04 00:11:08, 3.6176470588235294, 51.3869105, -0.407967, 
1604448728, 105, 20, 513867102, -4080988, 12, 0, 25, 5, 1, 29981, 22673, 2020-11-04 00:12:08, 3.6176470588235294, 51.3867102, -0.4080988, 
1604448788, 105, 20, 513867771, -4081157, 14, 10, 0, 4, 1, 73321, 44398, 2020-11-04 00:13:08, 3.6176470588235294, 51.3867771, -0.4081157, 
1604448848, 105, 21, 513865977, -4082659, 26, 1, 25, 4, 1, 46243, 27062, 2020-11-04 00:14:08, 3.6176470588235294, 51.3865977, -0.4082659, 
1604448908, 105, 20, 513866040, -4081152, 29, 0, 1, 4, 1, 70725, 63329, 2020-11-04 00:15:08, 3.6176470588235294, 51.386604, -0.4081152, 
1604448968, 105, 20, 513865671, -4081613, 32, 4, 26, 4, 1, 36280, 31233, 2020-11-04 00:16:08, 3.6176470588235294, 51.3865671, -0.4081613, 
1604449036, 105, 20, 513867071, -4081375, 12, 6, 13, 4, 9, 72269, 58740, 2020-11-04 00:17:16, 3.6176470588235294, 51.3867071, -0.4081375, 
1604449092, 105, 20, 513868554, -4080644, 4, 5, 12, 4, 5, 73553, 59829, 2020-11-04 00:18:12, 3.6176470588235294, 51.3868554, -0.4080644, 
1604449148, 105, 20, 513868381, -4081035, -10, 8, 5, 4, 1, 71090, 55896, 2020-11-04 00:19:08, 3.6176470588235294, 51.3868381, -0.4081035, 
1604449218, 105, 21, 513868312, -4081071, -25, 3, 34, 4, 11, 72653, 53242, 2020-11-04 00:20:18, 3.6176470588235294, 51.3868312, -0.4081071, 
1604449275, 105, 21, 513865205, -4082488, 32, 11, 8, 4, 8, 79272, 55724, 2020-11-04 00:21:15, 3.6176470588235294, 51.3865205, -0.4082488, 
1604449330, 105, 20, 513866355, -4081328, 45, 5, 0, 4, 3, 72304, 52767, 2020-11-04 00:22:10, 3.6176470588235294, 51.3866355, -0.4081328, 
1604449389, 105, 20, 513866038, -4081926, 40, 11, 32, 4, 2, 77365, 54664, 2020-11-04 00:23:09, 3.6176470588235294, 51.3866038, -0.4081926, 
1604449448, 105, 21, 513869624, -4079361, 13, 1, 0, 4, 1, 75588, 55233, 2020-11-04 00:24:08, 3.6176470588235294, 51.3869624, -0.4079361, 
1604449510, 105, 20, 513866009, -4081430, 40, 9, 0, 4, 3, 71168, 51226, 2020-11-04 00:25:10, 3.6176470588235294, 51.3866009, -0.408143, 
